Date,DE,FR,ES,IT,GR,RO,HU,AT,PL,SK,RS,HR,BG
06/03/2024 14:00,63823,60373,28381,39265,5450,6959,4845,7437,23844,3189,4034,2148,4389
06/03/2024 15:00,63150,59451,28014,39909,5471,7007,5167,7571,23687,3197,4081,2137,4470
06/03/2024 16:00,62911,58147,28251,39410,5378,7139,5464,7772,23501,3294,4111,2206,4535
06/03/2024 17:00,64623,56348,29153,38479,5385,7328,5785,8102,23718,3394,4330,2315,4714
06/03/2024 18:00,66665,56662,30041,40552,5879,7723,6088,8311,24026,3527,4595,2499,5153
06/03/2024 19:00,66509,60465,32148,41217,6346,7926,6081,8065,23993,3500,4575,2550,5344
06/03/2024 20:00,62856,65096,34293,39135,6366,7733,5923,7573,23127,3371,4543,2486,5155
06/03/2024 21:00,59414,62831,34379,35970,6030,7326,5657,6994,21626,3140,4421,2373,4906
06/03/2024 22:00,56370,59591,31594,32251,5588,6761,5373,6729,19964,2963,4314,2151,4662
06/03/2024 23:00,52226,59882,28478,29108,5170,6255,5074,6215,18709,2786,4197,1939,4370
07/03/2024 00:00,49057,59699,26066,26468,4669,5943,4763,5895,17634,2667,4058,1721,4031
07/03/2024 01:00,47611,57720,24455,24933,4307,5776,4546,5636,17225,2573,3750,1597,3791
07/03/2024 02:00,46871,56642,23203,24160,4244,5679,4372,5554,16963,2583,3483,1529,3658
07/03/2024 03:00,47540,56175,22664,23907,4136,5616,4319,5505,17065,2582,3318,1524,3641
07/03/2024 04:00,48971,54210,22425,24179,4123,5705,4467,5720,17541,2670,3341,1547,3684
07/03/2024 05:00,52201,53470,22999,26018,4295,5910,4857,6397,18517,2860,3514,1715,3886
07/03/2024 06:00,58838,56209,25347,31444,4725,6413,5516,7543,20966,2860,3888,2063,4347
07/03/2024 07:00,63106,61391,29403,37181,5292,7110,5836,8246,23031,3435,4309,2325,4780
07/03/2024 08:00,66264,65336,31620,41187,5320,7580,5922,8398,23631,3498,4523,2432,5067
07/03/2024 09:00,66961,66359,31370,41522,5456,7551,5914,8247,23549,3593,4609,2418,5120
07/03/2024 10:00,67411,65036,30701,40185,5554,7232,5908,7997,22848,3507,4624,2337,5082
07/03/2024 11:00,66660,62823,30320,39439,5805,7057,5945,7795,22629,3602,4612,2334,5025
07/03/2024 12:00,65907,61517,30327,36815,6013,6972,5955,7517,22882,3606,4590,2305,4948
07/03/2024 13:00,64857,59860,30647,36246,6146,7052,5890,7415,23054,3547,4547,2225,4961
07/03/2024 14:00,63380,57612,30697,37450,5960,7073,5940,7346,22924,3487,4509,2174,4924
07/03/2024 15:00,62908,56678,30533,38025,5774,7102,6004,7467,23179,3451,4438,2155,4967
07/03/2024 16:00,62337,54913,30397,38369,5681,7262,6018,7652,23011,3538,4487,2197,4998
07/03/2024 17:00,63254,52832,30786,37792,5526,7464,6122,7986,23575,3562,4642,2329,5132
07/03/2024 18:00,65281,52899,31097,39823,5863,7848,6289,8194,24363,3625,4794,2479,5475
07/03/2024 19:00,65759,57283,33096,40737,6223,8025,6243,7962,24379,3584,4773,2541,5608
07/03/2024 20:00,62466,61577,34905,38850,6126,7875,6053,7487,23730,3481,4721,2491,5391
07/03/2024 21:00,58760,59176,34565,36032,5677,7511,5805,6919,22266,3250,4546,2423,5178
07/03/2024 22:00,55419,56571,31680,32358,5304,6866,5499,6671,20764,3037,4481,2214,4924
07/03/2024 23:00,51856,57088,28445,29477,5046,6343,5223,6158,19353,2895,4359,1971,4560
08/03/2024 00:00,49246,57013,26137,26834,4701,6005,4873,5943,18342,2782,4236,1748,4169
08/03/2024 01:00,47353,54901,24671,25267,4319,5833,4632,5689,17761,2668,3934,1616,3918
08/03/2024 02:00,46512,53810,23589,24176,4256,5740,4463,5594,17516,2684,3642,1555,3805
08/03/2024 03:00,47332,53281,23034,23949,4140,5673,4400,5540,17629,2681,3474,1543,3758
08/03/2024 04:00,48620,51203,22812,24457,4139,5714,4550,5740,18196,2764,3448,1567,3798
08/03/2024 05:00,51660,50413,23286,26388,4282,5911,4926,6413,19307,2949,3639,1732,3984
08/03/2024 06:00,58334,52640,25675,31180,4712,6378,5544,7556,21602,3312,4001,2074,4481
08/03/2024 07:00,62314,57450,29610,36687,5246,7079,5834,8241,23464,3528,4446,2322,4997
08/03/2024 08:00,64721,61489,31981,40690,5307,7545,5891,8458,23958,3610,4603,2439,5327
08/03/2024 09:00,64687,63577,32094,41335,5368,7601,5874,8303,23637,3648,4656,2429,5427
08/03/2024 10:00,65015,63678,31789,40823,5280,7459,5860,8099,22572,3524,4667,2364,5337
08/03/2024 11:00,64688,62541,31275,39758,5332,7370,5863,7960,22114,3579,4599,2393,5270
08/03/2024 12:00,62523,61759,30806,37592,5613,7188,5879,7744,22095,3539,4490,2366,5134
08/03/2024 13:00,60283,60445,30812,38107,5528,7195,5791,7559,21904,3467,4431,2272,5056
08/03/2024 14:00,58707,58102,30143,39050,5323,7149,5783,7452,21601,3418,4324,2210,4985
08/03/2024 15:00,57805,57886,29492,39005,5193,7189,5868,7477,22100,3348,4306,2198,4975
08/03/2024 16:00,58199,56962,29244,39253,5168,7302,5941,7690,22458,3428,4349,2219,5067
08/03/2024 17:00,60614,55182,29678,38982,5327,7462,6012,8008,22799,3457,4520,2321,5179
08/03/2024 18:00,63758,55740,30525,40571,5868,7784,6139,8178,23582,3558,4753,2499,5484
08/03/2024 19:00,64262,58731,32466,40712,6339,7940,6070,7914,23562,3566,4807,2531,5521
08/03/2024 20:00,60428,61462,33735,38255,6307,7792,5887,7422,22851,3543,4681,2432,5223
08/03/2024 21:00,56805,58609,33470,35238,5964,7382,5665,6857,21443,3391,4508,2336,4943
08/03/2024 22:00,54144,55682,30876,31854,5553,6844,5459,6619,20014,2989,4421,2164,4831
08/03/2024 23:00,51260,56175,28307,29096,5199,6364,5192,6147,18821,2859,4352,1972,4584
09/03/2024 00:00,48450,56075,26194,26842,4728,6052,4887,5770,17864,2748,4294,1775,4215
09/03/2024 01:00,46026,53699,24465,25219,4461,5868,4646,5501,17183,2656,4039,1650,3988
09/03/2024 02:00,44722,51670,22989,24167,4339,5659,4454,5360,16789,2662,3772,1567,3885
09/03/2024 03:00,44486,50568,22029,23717,4215,5608,4368,5240,16723,2624,3591,1536,3828
09/03/2024 04:00,45167,48014,21584,23742,4127,5637,4406,5287,16864,2633,3549,1544,3827
09/03/2024 05:00,46044,46552,21475,24400,4209,5732,4512,5570,16962,2662,3603,1623,3882
09/03/2024 06:00,47326,47309,21952,26262,4423,5809,4662,5931,17735,2769,3753,1759,4044
09/03/2024 07:00,49496,48924,23044,28826,4748,6014,4831,6348,18871,2914,4013,1920,4363
09/03/2024 08:00,52846,50146,24401,31947,5317,6152,4840,6680,19669,3058,4221,2073,4681
09/03/2024 09:00,55467,52269,26934,33751,5793,5945,4736,6844,19503,3215,4223,2171,4821
09/03/2024 10:00,55977,54225,28939,33208,6067,5630,4499,6812,19136,3219,4113,2195,4752
09/03/2024 11:00,55871,54605,29530,32441,6211,5398,4439,6760,18785,3285,4001,2279,4629
09/03/2024 12:00,54544,55280,29750,31710,6464,5231,4443,6406,18617,3187,3933,2315,4509
09/03/2024 13:00,52573,55750,30284,30085,6544,5231,4495,6088,18480,3117,3866,2283,4376
09/03/2024 14:00,51849,53473,29975,29306,6310,5238,4660,5940,18728,3045,3779,2187,4282
09/03/2024 15:00,51972,52287,28451,29409,6124,5336,4876,6055,18923,2963,3802,2130,4286
09/03/2024 16:00,51687,51583,27321,29882,5763,5786,5115,6267,19132,3036,3909,2135,4427
09/03/2024 17:00,53838,50358,26780,30967,5639,6255,5323,6713,19742,3059,4128,2199,4655
09/03/2024 18:00,56498,51011,27236,33898,5984,6832,5544,6938,20422,3168,4379,2314,5074
09/03/2024 19:00,56642,54219,29015,35228,6184,7157,5541,6741,20271,3125,4392,2315,5173
09/03/2024 20:00,53451,57677,30678,33447,6061,7046,5386,6401,19553,3043,4341,2259,4966
09/03/2024 21:00,50835,55471,30860,30667,5814,6758,5148,6001,18396,2886,4194,2182,4734
09/03/2024 22:00,49123,53382,28882,28066,5381,6274,4885,5942,17414,2730,4122,2031,4662
09/03/2024 23:00,46226,54319,26515,25871,5038,5872,4618,5556,16325,2603,4066,1851,4404
10/03/2024 00:00,43216,54728,24502,23530,4587,5567,4364,5232,15471,2501,3952,1650,4096
10/03/2024 01:00,41705,52521,22350,22008,4262,5362,4188,4959,14949,2393,3738,1526,3877
10/03/2024 02:00,40987,50780,20930,21132,4134,5250,4042,4887,14570,2399,3482,1446,3745
10/03/2024 03:00,40520,49682,20105,20658,4029,5211,3948,4814,14422,2376,3311,1418,3690
10/03/2024 04:00,41108,47427,19750,20601,4000,5189,3988,4847,14376,2385,3256,1414,3690
10/03/2024 05:00,41678,46150,19641,21188,4038,5247,4091,5015,14496,2412,3275,1457,3748
10/03/2024 06:00,42381,46357,20143,22012,4114,5287,4231,5245,14788,2568,3313,1501,3890
10/03/2024 07:00,44592,47495,20692,22957,4334,5324,4475,5576,15277,2705,3512,1608,4149
10/03/2024 08:00,47794,48384,21106,25043,4538,5408,4639,5831,15210,2886,3718,1779,4449
10/03/2024 09:00,50880,50325,22617,26807,4841,5335,4677,5983,14954,3094,3871,1956,4601
10/03/2024 10:00,53166,52766,23853,28438,5041,5076,4562,6030,14857,3129,3896,2067,4507
10/03/2024 11:00,54467,53770,24052,29862,5166,4889,4574,5983,14690,3205,3886,2128,4362
10/03/2024 12:00,54561,54464,24312,29772,5334,4817,4412,5715,15251,3026,3848,2114,4209
10/03/2024 13:00,53033,55122,24981,28119,5247,4775,4410,5519,15458,2918,3768,2023,4064
10/03/2024 14:00,50586,52205,25137,27350,4948,4706,4594,5397,15650,2854,3668,1915,3978
10/03/2024 15:00,50624,49997,23895,26808,4865,4904,4803,5417,16322,2829,3633,1848,3984
10/03/2024 16:00,50687,48669,23243,27247,4706,5302,5041,5715,17270,2943,3731,1869,4173
10/03/2024 17:00,53143,47241,23510,28141,4771,5747,5220,6264,17907,2978,3930,1967,4546
10/03/2024 18:00,56310,47969,24996,31169,5133,6337,5462,6594,18987,3104,4188,2127,5075
10/03/2024 19:00,56146,52554,27645,32966,5604,6690,5486,6535,19170,3104,4260,2188,5284
10/03/2024 20:00,53511,57643,30169,32034,5699,6648,5314,6250,18654,3018,4248,2164,5095
10/03/2024 21:00,51757,56031,30758,30068,5461,6357,5050,5916,17703,2861,4126,2139,4800
10/03/2024 22:00,50587,53710,28995,27478,5073,5934,4760,5917,16922,2707,4086,1993,4563
10/03/2024 23:00,47704,54330,26442,24932,4734,5536,4481,5536,15917,2577,3942,1788,4226
11/03/2024 00:00,45664,54503,24104,22745,4351,5314,4210,5536,15409,2477,3791,1600,3873
11/03/2024 01:00,44058,52635,22501,21549,4009,5124,4076,5299,14980,2405,3490,1485,3624
11/03/2024 02:00,43224,50978,21498,21027,3872,5045,3947,5236,14768,2420,3244,1444,3513
11/03/2024 03:00,43861,50419,21007,20863,3780,5035,3894,5202,14909,2397,3059,1422,3468
11/03/2024 04:00,45823,48533,20956,21483,3740,5115,4069,5502,15412,2503,3089,1458,3530
11/03/2024 05:00,49738,48042,21671,23861,3884,5418,4517,6153,16638,2707,3305,1621,3719
11/03/2024 06:00,58049,51153,24571,29434,4334,6015,5243,7284,19465,3156,3694,1979,4208
11/03/2024 07:00,63389,56270,28976,35529,5032,6861,5604,8048,21590,3414,4173,2257,4676
11/03/2024 08:00,66436,60354,31325,38993,5494,7473,5708,8318,22685,3466,4345,2418,4903
11/03/2024 09:00,67119,62176,30951,39308,5798,7643,5735,8297,22958,3516,4370,2475,4899
11/03/2024 10:00,67332,62409,30136,38327,4135,7615,5747,8229,22529,3435,4293,2475,4777
11/03/2024 11:00,66900,61455,29346,37363,5588,7405,5751,8118,22764,3539,4289,2502,4708
11/03/2024 12:00,66729,60672,28792,35770,5958,7244,5724,7854,22973,3571,4284,2490,4600
11/03/2024 13:00,65926,60245,28852,35877,6203,7339,5627,7713,22989,3523,4245,2421,4591
11/03/2024 14:00,64358,58683,28713,36974,6268,7253,5648,7577,22590,3466,4153,2360,4604
11/03/2024 15:00,63418,57484,28479,37459,6116,7194,5793,7556,22480,3428,4152,2295,4643
11/03/2024 16:00,63245,56518,28585,38002,6069,7287,5833,7642,22646,3470,4208,2286,4617
11/03/2024 17:00,64644,55604,29016,37620,6049,7380,5888,7900,23146,3500,4373,2373,4732
11/03/2024 18:00,65933,56407,29973,39227,6183,7722,6058,8129,23667,3572,4558,2524,5105
11/03/2024 19:00,65246,60869,32227,40059,6140,7948,6039,7941,23537,3542,4575,2585,5285
11/03/2024 20:00,61381,63480,34283,38139,5768,7763,5883,7463,22939,3433,4524,2519,5066
11/03/2024 21:00,57676,60115,34049,35147,5305,7355,5652,6868,21563,3178,4369,2430,4780
11/03/2024 22:00,54528,56835,31001,31566,5301,6706,5349,6601,19824,2976,4276,2245,4589
11/03/2024 23:00,50717,57158,28014,28488,4885,6182,5039,6099,18446,2823,4159,2004,4252
12/03/2024 00:00,48372,56698,25757,26163,4476,5894,4717,5706,17519,2703,4018,1777,3888
12/03/2024 01:00,46463,54148,24083,24774,4154,5685,4525,5505,16932,2604,3731,1646,3667
12/03/2024 02:00,45676,52723,22979,23959,4050,5596,4349,5426,16769,2602,3478,1583,3565
12/03/2024 03:00,46120,51865,22545,23828,3936,5535,4293,5411,16748,2595,3376,1548,3535
12/03/2024 04:00,47672,49887,22477,24270,3936,5611,4444,5630,17097,2668,3391,1584,3569
12/03/2024 05:00,51002,49187,23086,26061,4055,5808,4798,6328,18078,2848,3524,1722,3719
12/03/2024 06:00,57544,51698,25277,31194,4507,6287,5409,7468,20477,3268,3848,2058,4153
12/03/2024 07:00,62511,56626,28955,36821,4966,7066,5565,8198,22543,3472,4234,2304,4588
12/03/2024 08:00,65704,60580,30978,40613,5187,7605,5419,8453,23582,3564,4266,2387,4865
12/03/2024 09:00,66134,61919,30757,40252,5683,7810,5387,8398,23803,3568,4225,2414,4897
12/03/2024 10:00,66795,62091,30032,39256,5986,7767,5411,8267,23566,3453,4201,2355,4731
12/03/2024 11:00,67586,61161,28865,38202,5806,7636,5456,8158,23838,3530,4146,2386,4657
12/03/2024 12:00,66950,60742,28161,35312,5650,7565,5544,8015,23947,3528,4148,2338,4522
12/03/2024 13:00,65803,60585,28083,35396,5821,7520,5507,7946,23857,3495,4087,2275,4464
12/03/2024 14:00,64252,59061,27883,36658,5780,7340,5548,7879,23405,3469,4054,2238,4444
12/03/2024 15:00,63295,57437,27552,37433,5646,7154,5619,7883,23305,3432,4076,2224,4499
12/03/2024 16:00,62551,56314,27580,37960,5402,7143,5718,7944,23200,3514,4165,2245,4566
12/03/2024 17:00,63918,54859,28219,37828,5376,7297,5881,8147,23427,3517,4353,2343,4745
12/03/2024 18:00,65468,55048,29243,39618,5729,7573,6115,8296,24051,3607,4608,2505,5142
12/03/2024 19:00,64698,59137,31442,40838,6207,7814,6103,8032,24005,3586,4616,2577,5311
12/03/2024 20:00,61085,61724,33801,38814,6167,7712,5942,7499,23320,3477,4566,2513,5091
12/03/2024 21:00,57568,58482,33851,35956,5859,7314,5682,6922,21748,3215,4397,2417,4821
12/03/2024 22:00,54391,55221,31075,32226,5356,6678,5379,6663,20120,3001,4298,2203,4590
12/03/2024 23:00,50955,55136,28029,29118,4875,6203,5083,6165,18722,2849,4164,1967,4242
13/03/2024 00:00,48328,54996,25885,26347,4477,5889,4748,5827,17641,2725,4048,1757,3914
13/03/2024 01:00,46586,52283,24448,24706,4269,5681,4520,5580,17172,2618,3767,1622,3692
13/03/2024 02:00,45896,50540,23371,23997,4170,5610,4355,5505,16920,2583,3480,1561,3591
13/03/2024 03:00,46833,49477,23007,23762,4048,5560,4328,5459,16964,2584,3346,1550,3551
13/03/2024 04:00,48181,47393,22719,24166,4084,5653,4476,5658,17303,2668,3361,1581,3580
13/03/2024 05:00,51259,46828,23228,26246,4200,5878,4825,6354,18260,2864,3505,1732,3760
13/03/2024 06:00,58237,49541,25321,31247,4607,6369,5400,7493,20559,3262,3883,2067,4212
13/03/2024 07:00,62885,54112,29088,36763,5051,7104,5569,8187,22667,3469,4272,2298,4625
13/03/2024 08:00,65460,58020,31151,39767,5092,7641,5373,8373,23714,3543,4471,2301,4911
13/03/2024 09:00,65819,59851,30828,39488,5177,7809,5211,8226,23929,3550,4504,2201,4933
13/03/2024 10:00,66836,59577,29734,38494,5108,7714,5091,8092,23496,3417,4400,2108,4802
13/03/2024 11:00,67206,57943,29008,37776,5200,7574,5156,7925,23769,3460,4514,2108,4698
13/03/2024 12:00,66676,57015,28261,35738,5097,7507,5282,7634,23633,3446,4480,2132,4540
13/03/2024 13:00,65673,56668,28200,35217,5137,7546,5277,7564,23584,3153,4451,2074,4491
13/03/2024 14:00,64415,54728,27886,35983,5111,7425,5378,7532,23055,3375,4354,2033,4528
13/03/2024 15:00,64026,53134,27541,36382,5177,7338,5486,7644,23021,3325,4349,2020,4570
13/03/2024 16:00,63552,51952,27402,37375,5141,7353,5617,7774,22993,3390,4391,2076,4647
13/03/2024 17:00,64914,50431,28231,37501,5174,7459,5790,8046,23149,3422,4514,2209,4798
13/03/2024 18:00,66779,50680,29251,39435,5676,7735,6086,8256,23826,3542,4648,2449,5177
13/03/2024 19:00,66067,54968,31343,40519,6157,7963,6112,8040,23920,3541,4663,2552,5369
13/03/2024 20:00,62734,58568,33652,38489,6214,7776,5943,7545,23181,3442,4601,2497,5147
13/03/2024 21:00,58875,55875,33611,35601,5902,7429,5693,6976,21629,3180,4473,2413,4873
13/03/2024 22:00,55321,52575,30829,31886,5453,6803,5420,6719,19952,2968,4375,2198,4649
13/03/2024 23:00,51432,52914,28072,28925,5035,6336,5121,6213,18574,2815,4272,1958,4305
14/03/2024 00:00,48603,52973,26014,26337,4659,5974,4801,5909,17597,2703,4105,1743,3990
14/03/2024 01:00,46667,50981,24375,24741,4322,5798,4563,5647,17024,2604,3801,1623,3765
14/03/2024 02:00,46081,49409,23330,24082,4223,5667,4401,5571,16672,2605,3546,1555,3644
14/03/2024 03:00,46510,48654,22793,23865,4097,5623,4361,5517,16783,2598,3409,1534,3598
14/03/2024 04:00,48010,46669,22753,24125,4067,5680,4509,5695,17174,2703,3396,1569,3612
14/03/2024 05:00,51546,46223,23259,25950,4199,5906,4892,6414,18089,2897,3542,1705,3770
14/03/2024 06:00,58951,48653,25598,30802,4570,6391,5405,7499,20317,3287,3894,2023,4220
14/03/2024 07:00,63474,53718,29160,36222,5100,7152,5431,8155,22280,3396,4318,2261,4696
14/03/2024 08:00,65690,57867,30720,39468,5296,7600,5202,8392,23021,3400,4468,2293,5000
14/03/2024 09:00,65523,58280,30276,39313,5352,7619,4927,8294,22696,3373,4531,2221,5074
14/03/2024 10:00,65071,57213,29363,37882,5293,7491,4613,8108,21859,3206,4480,2117,4941
14/03/2024 11:00,65022,55794,28344,36948,5139,7428,4502,8009,21747,3271,4437,2108,4852
14/03/2024 12:00,63303,54723,28038,34554,5135,7329,4579,7770,21884,3286,4401,2067,4856
14/03/2024 13:00,61925,53934,28427,34385,5245,7358,4661,7667,21985,3244,4343,2012,4884
14/03/2024 14:00,60624,52097,28436,35699,5332,7292,4843,7541,21827,3211,4284,1987,4874
14/03/2024 15:00,60287,50616,28145,36661,5432,7283,5119,7626,21954,3183,4310,1990,4865
14/03/2024 16:00,60293,49108,28243,37009,5359,7348,5364,7790,22198,3297,4345,2068,4901
14/03/2024 17:00,62464,47779,28932,36715,5312,7432,5605,8099,22638,3370,4476,2204,5025
14/03/2024 18:00,65246,48210,29690,38535,5692,7697,5914,8315,23518,3522,4679,2433,5349
14/03/2024 19:00,65622,52408,31412,39821,6147,7887,5921,8081,23690,3532,4678,2535,5490
14/03/2024 20:00,62718,55455,33399,38107,6153,7715,5759,7563,23059,3451,4613,2450,5255
14/03/2024 21:00,58655,52644,33445,35146,5815,7347,5577,6988,21546,3212,4462,2366,4973
14/03/2024 22:00,54861,49644,30625,31436,5443,6792,5297,6726,19956,2991,4386,2150,4779
14/03/2024 23:00,51142,49899,27911,28453,5002,6314,4997,6224,18663,2861,4269,1941,4444
15/03/2024 00:00,48083,49523,25848,25846,4576,5997,4696,5854,17693,2740,4154,1718,4072
15/03/2024 01:00,46662,46999,24226,24581,4327,5801,4456,5570,17093,2647,3849,1601,3838
15/03/2024 02:00,45437,44957,23078,23691,4203,5681,4259,5544,16713,2653,3586,1536,3709
15/03/2024 03:00,46428,43902,22669,23439,4067,5684,4164,5481,16825,2655,3452,1526,3682
15/03/2024 04:00,47745,42148,22483,23603,4086,5695,4176,5592,17168,2751,3441,1571,3735
15/03/2024 05:00,51079,41646,23065,25627,4196,5931,4150,6273,17889,2934,3595,1722,3846
15/03/2024 06:00,57584,43765,25329,30090,4572,6441,4119,7390,20108,3316,3965,2027,4305
15/03/2024 07:00,62562,48370,28836,35489,5021,7122,4081,8065,21915,3433,4323,2232,4711
15/03/2024 08:00,65648,51931,30348,38972,5098,7558,3930,8178,22347,3412,4440,2222,4921
15/03/2024 09:00,65129,53769,30142,39469,5094,7648,3704,7995,22118,3380,4425,2100,4892
15/03/2024 10:00,65387,54010,29356,38506,5030,7486,3477,7753,21285,3213,4292,1988,4798
15/03/2024 11:00,66127,52976,28433,38081,5167,7219,3452,7506,21132,3206,4209,1999,4672
15/03/2024 12:00,65219,52623,27979,36064,5375,7058,3499,7202,21129,3186,4162,1957,4589
15/03/2024 13:00,63530,52605,28023,35371,5578,7080,3516,7079,21128,3149,4112,1919,4623
15/03/2024 14:00,61862,51028,27694,36396,5424,6949,3620,6942,20927,3124,4060,1910,4583
15/03/2024 15:00,60347,49657,27263,37092,5367,6941,3942,7036,21297,3132,4032,1938,4637
15/03/2024 16:00,60403,48626,27089,37037,5269,7058,4322,7297,21692,3217,4065,1996,4715
15/03/2024 17:00,61771,47072,27669,36598,5237,7228,4699,7748,21955,3286,4255,2130,4823
15/03/2024 18:00,63023,47404,28398,38545,5655,7520,5086,7969,22751,3432,4563,2367,5145
15/03/2024 19:00,62875,50522,30033,39559,6101,7831,5147,7719,22738,3425,4560,2471,5303
15/03/2024 20:00,59596,52812,31579,37483,6072,7657,5022,7216,22094,3321,4491,2414,5067
15/03/2024 21:00,55743,50646,31348,34261,5741,7290,4850,6697,20614,3120,4306,2312,4812
15/03/2024 22:00,51996,48123,29059,30895,5353,6752,4612,6469,19156,2923,4221,2115,4605
15/03/2024 23:00,48465,48909,26812,28244,5016,6281,4360,6034,17988,2794,4157,1912,4379
16/03/2024 00:00,45529,49039,25206,25872,4594,5915,4093,5582,16917,2664,4045,1720,4045
16/03/2024 01:00,43940,46650,23851,24154,4284,5678,3945,5295,16211,2546,3774,1577,3823
16/03/2024 02:00,42915,44614,22581,23213,4230,5566,3791,5136,15885,2554,3534,1521,3697
16/03/2024 03:00,43163,43248,21901,22661,4131,5488,3731,5009,15728,2523,3405,1499,3627
16/03/2024 04:00,43912,41051,21452,22865,4105,5482,3794,5062,15829,2539,3346,1508,3653
16/03/2024 05:00,43847,39886,21411,23527,4167,5572,3955,5367,15892,2582,3324,1581,3717
16/03/2024 06:00,45418,40550,21809,25226,4263,5638,4159,5721,16438,2686,3498,1709,3875
