Date,AT,BG,DE,ES,FR,GR,HR,HU,IT,PL,RO,SK
2026/6/3 10:00,952.0,3321.030491,23900.4475,22153.0,8623.55,6329.0,127.9,2718.102415,12806.25,10305.579,2370.5,202.875
2026/6/3 11:00,1279.0,3361.772283,29430.5805,21928.0,8935.645,6429.0,139.7,2598.53288,14681.0,10985.0865,2380.25,243.325
2026/6/3 12:00,1588.0,3427.639187,32192.72475,22292.0,10010.55,6227.5,141.4,2384.091802,16058.75,10032.84675,2404.0,234.95
2026/6/3 13:00,1695.0,3230.591137,33279.1445,22043.0,10099.28,5900.25,154.6,2182.247498,15858.5,8658.43125,2244.75,210.35
2026/6/3 14:00,1652.0,3163.923452,33220.80575,22286.0,10071.56,5328.5,182.6,1852.101715,15026.75,7653.891,2068.5,158.125
2026/6/3 15:00,1544.0,2617.638576,30756.18475,22416.0,9111.315,4508.0,137.3,1490.234025,14083.5,6821.0635,1808.25,99.65
2026/6/3 16:00,1420.0,1977.756872,27118.52275,22316.0,7840.71,3514.5,128.4,1224.827928,11984.0,5478.8625,1514.0,69.375
2026/6/3 17:00,1174.0,1138.475706,21412.87525,22404.0,6876.43,2053.75,100.0,771.686498,8820.75,3417.79075,913.0,43.2
2026/6/3 18:00,679.0,666.437418,14044.50975,21309.0,6246.275,711.25,86.2,371.763435,4997.25,1857.24075,383.25,17.775
2026/6/3 19:00,168.0,1097.075998,6725.68725,17540.0,3375.2275,142.75,25.7,131.495745,1613.0,830.7385,63.5,6.125
2026/6/3 20:00,8.0,1215.558433,1722.947,8520.0,1327.315,0.0,1.7,19.672252,173.0,241.64125,0.0,0.725
2026/6/3 21:00,0.0,914.020329,65.3875,1581.0,380.935,0.0,0.0,10.102112,0.0,30.22,0.0,0.25
2026/6/3 22:00,0.0,494.274728,0.12,806.0,210.715,0.0,0.0,0.420675,0.0,0.0,0.0,0.1
2026/6/3 23:00,0.0,120.296673,0.0,737.0,215.7125,0.0,0.0,1.696548,0.0,0.0,0.0,0.1
2026/6/4 0:00,0.0,5.424488,0.0,676.0,0.0,0.0,0.0,2.503472,0.0,0.0,0.0,0.1
2026/6/4 1:00,0.0,4.869506,0.0,672.0,0.0,0.0,0.0,0.349698,0.0,0.0,0.0,0.1
2026/6/4 2:00,0.0,3.302125,0.0,672.0,0.0,0.0,0.0,0.142755,0.0,0.0,0.0,0.1
2026/6/4 3:00,0.0,0.972373,0.0,670.0,0.0,0.0,0.0,0.496712,0.0,0.0,0.0,0.1
2026/6/4 4:00,1.0,9.019068,5.83175,662.0,0.0,0.0,0.0,2.531692,0.0,105.591,3.75,0.2
2026/6/4 5:00,24.0,180.143535,598.9205,603.0,0.0,154.0,6.8,88.751762,43.0,603.2435,128.25,2.825
2026/6/4 6:00,306.0,739.945397,3782.975,474.0,395.955,753.25,65.9,403.669512,1132.75,1680.811,422.0,13.8
2026/6/4 7:00,1263.0,1394.273712,9630.7915,2682.0,1299.9825,1533.75,179.1,942.191078,4268.75,3592.59075,745.25,35.275
2026/6/4 8:00,2586.0,2232.85583,16810.0255,11324.0,2903.6125,2064.75,272.7,1649.22937,8691.5,4575.3,993.0,79.375
2026/6/4 9:00,3803.0,2169.07454,23460.1175,18662.0,4844.66,3141.75,360.7,2313.294338,12443.0,6272.99675,1136.25,135.575
2026/6/4 10:00,4667.0,1909.769991,27436.529,21125.0,6812.62,3877.5,416.1,2635.144318,15271.75,8211.947,1385.25,175.45
2026/6/4 11:00,5145.0,2104.548283,28919.13225,21247.0,7532.1425,3967.25,429.2,2675.074812,16990.0,7953.92875,1428.5,213.15
2026/6/4 12:00,5274.0,1903.448118,29186.43275,20706.0,8516.3225,3895.5,415.4,2643.387092,17538.5,7934.04725,1545.5,232.0
2026/6/4 13:00,5171.0,1774.502767,27763.82675,20538.0,8528.4075,3864.25,404.6,2582.410535,17593.75,8299.0065,1543.75,228.55
2026/6/4 14:00,4765.0,1479.034163,25796.7335,19631.0,8145.4425,3591.0,393.6,2450.998538,16683.5,8651.99275,1484.75,214.575
2026/6/4 15:00,4260.0,1026.049733,22241.4265,17848.0,7805.4925,3298.0,385.3,2328.550818,14569.75,8312.0395,1259.5,200.575
2026/6/4 16:00,3202.0,959.063464,17687.5755,17386.0,7276.8925,2800.25,333.6,2233.978228,11672.0,6539.29425,987.5,164.275
2026/6/4 17:00,2025.0,868.385987,12735.7675,16218.0,6323.16,1754.25,234.5,1820.882688,7947.0,4669.329,648.5,120.8
2026/6/4 18:00,942.0,519.275183,7887.45225,16938.0,5144.725,842.25,119.1,907.432965,4086.75,2943.19425,295.0,56.05
2026/6/4 19:00,214.0,918.666004,3937.656,14927.0,3576.56,148.0,40.6,280.95262,1143.5,1378.62475,63.0,17.575
2026/6/4 20:00,15.0,1225.943167,1219.39075,8192.0,1589.5875,0.0,2.4,32.696985,92.0,377.2805,0.0,1.425
2026/6/4 21:00,0.0,997.053867,109.98075,1598.0,470.8375,0.0,0.0,14.550308,0.0,27.16,0.0,0.425
2026/6/4 22:00,0.0,508.484042,0.1955,753.0,253.1175,0.0,0.0,1.336685,0.0,0.0,0.0,0.125
2026/6/4 23:00,0.0,168.407725,0.0,773.0,251.0,0.0,0.0,3.36665,0.0,0.0,0.0,0.1
2026/6/5 0:00,0.0,4.156387,0.0,747.0,0.0,0.0,0.0,1.959568,0.0,0.0,0.0,0.125
2026/6/5 1:00,0.0,3.908531,0.0,737.0,0.0,0.0,0.0,0.039685,0.0,0.0,0.0,0.1
2026/6/5 2:00,0.0,2.200087,0.0,734.0,0.0,0.0,0.0,2.818568,0.0,0.0,0.0,0.125
2026/6/5 3:00,0.0,0.571879,0.0,731.0,0.0,0.0,0.0,0.287788,0.0,0.0,0.0,0.1
2026/6/5 4:00,0.0,8.792289,1.3805,695.0,0.0,0.0,0.0,4.820418,0.0,177.35575,2.25,0.2
2026/6/5 5:00,8.0,259.834098,308.8135,658.0,0.0,155.0,6.9,169.839002,34.5,672.191,111.25,4.825
2026/6/5 6:00,86.0,867.683787,2451.9625,575.0,529.38,1044.0,62.5,650.694172,931.25,1603.6165,439.5,26.65
2026/6/5 7:00,313.0,1718.239652,6441.03225,2501.0,2125.1425,2990.25,169.4,1273.283745,3371.75,2852.61375,881.0,61.0
2026/6/5 8:00,607.0,2877.561124,12330.32125,10577.0,5341.35,4884.5,264.2,1974.8321,6741.5,4455.124,1383.25,113.75
2026/6/5 9:00,913.0,3414.514033,20247.685,18379.0,9277.5,6156.5,343.1,2430.720268,9584.25,5855.2735,1807.0,167.825
2026/6/5 10:00,1266.0,3516.526572,28235.9065,21089.0,12630.565,6915.75,389.7,2982.500028,12065.0,6660.84975,2096.25,193.75
2026/6/5 11:00,1630.0,3614.793103,34018.107,21629.0,14514.2675,7145.0,411.9,3137.343012,14389.0,6519.07575,2206.0,193.45
2026/6/5 12:00,1899.0,3613.794586,36360.975,21702.0,15274.575,5909.75,389.8,3040.067587,15875.0,6302.49925,2153.0,159.675
2026/6/5 13:00,2135.0,3591.40229,36378.794,21547.0,15391.795,5902.25,391.9,2699.867588,16332.0,5573.64275,2039.5,138.9
2026/6/5 14:00,2295.0,3439.851885,35660.61525,21455.0,15338.1075,5516.25,351.5,2460.760682,15686.25,5311.07175,2068.25,130.2
2026/6/5 15:00,2255.0,3175.289841,34191.27525,20462.0,14727.25,4880.0,272.3,2204.595848,14021.75,4593.149,1931.25,111.3
2026/6/5 16:00,1982.0,2604.459156,29440.9495,19690.0,13158.8775,4043.0,195.3,1752.701385,11802.0,4012.41675,1495.0,85.15
2026/6/5 17:00,1493.0,1588.433442,22939.8325,19322.0,10533.195,2508.25,116.8,1088.260578,8745.25,3209.9845,966.25,62.7
2026/6/5 18:00,816.0,731.318735,15341.0425,17285.0,7506.7075,981.0,61.2,589.022595,4668.75,2098.8845,369.0,38.6
2026/6/5 19:00,191.0,1014.132705,7748.33825,14608.0,4268.84,162.0,21.1,207.65439,1476.75,1166.72025,63.0,15.4
2026/6/5 20:00,9.0,1206.159804,2227.97375,7498.0,1610.31,0.0,4.4,37.438073,136.0,418.2365,0.0,2.525
2026/6/5 21:00,0.0,1013.269039,127.06225,1440.0,408.305,0.0,0.0,13.244048,0.0,26.4505,0.0,0.425
2026/6/5 22:00,0.0,573.401859,0.43925,661.0,204.1175,0.0,0.0,7.215735,0.0,0.0,0.0,0.225
2026/6/5 23:00,0.0,74.458092,0.0,653.0,202.05,0.0,0.0,0.452095,0.0,0.0,0.0,0.125
2026/6/6 0:00,0.0,33.132667,0.0,649.0,0.0,0.0,0.0,0.926557,0.0,0.0,0.0,0.1
2026/6/6 1:00,0.0,3.250678,0.0,642.0,0.0,0.0,0.0,1.10316,0.0,0.0,0.0,0.1
2026/6/6 2:00,0.0,6.300641,0.0,629.0,0.0,0.0,0.0,0.283248,0.0,0.0,0.0,0.1
2026/6/6 3:00,0.0,0.511896,0.0,627.0,0.0,0.0,0.0,0.516322,0.0,0.0,0.0,0.1
2026/6/6 4:00,1.0,7.325336,6.15725,622.0,0.0,0.0,0.0,4.869635,0.0,189.514,1.25,0.15
2026/6/6 5:00,21.0,197.126894,852.4715,535.0,0.0,168.25,6.3,100.479388,47.5,967.3955,86.5,5.85
2026/6/6 6:00,299.0,844.002942,5373.963,417.0,481.03,1070.75,60.1,414.374485,1033.25,2937.47125,388.5,33.725
2026/6/6 7:00,1236.0,1904.842505,13728.73125,2205.0,2042.2175,2856.5,157.9,916.512928,3779.25,6034.82925,811.25,92.525
2026/6/6 8:00,2468.0,2680.715326,24568.4015,9610.0,5122.35,4537.0,251.7,1585.044952,7461.25,8802.5095,1166.0,150.925
2026/6/6 9:00,3540.0,2309.106905,34121.58625,16691.0,8654.785,5500.0,305.6,2127.846772,10959.5,10853.7495,1368.0,203.3
2026/6/6 10:00,4328.0,2019.61995,39354.423,20777.0,9336.92,5908.25,347.3,2472.635572,13964.75,11408.3165,1520.0,264.075
2026/6/6 11:00,4788.0,1621.454864,42410.12525,21098.0,10672.74,5474.0,272.2,2536.09247,15992.75,11359.07075,1379.75,314.375
2026/6/6 12:00,4837.0,1479.671695,42005.4515,21051.0,12176.5375,5396.75,235.3,2468.441425,17190.75,11286.174,1418.25,319.35
2026/6/6 13:00,4549.0,1317.263464,40724.113,21688.0,12213.1675,5462.5,216.3,2482.473762,17108.75,10654.1585,1335.25,319.675
2026/6/6 14:00,4071.0,1144.075322,38851.871,21513.0,11569.715,5028.0,218.4,2618.645482,16284.25,10898.1335,1290.25,295.425
2026/6/6 15:00,3527.0,1439.110273,35186.86625,20367.0,10400.29,4831.5,278.9,2794.810875,14580.75,10623.20275,1135.5,275.375
2026/6/6 16:00,2746.0,1676.3498,27855.816,19999.0,9541.54,3900.0,229.8,2503.827198,12427.0,8864.54375,825.75,216.1
2026/6/6 17:00,1826.0,1078.939837,19157.89075,19686.0,8187.7275,2536.75,207.4,1797.478735,9414.25,6557.46325,548.0,130.3
2026/6/6 18:00,881.0,543.908653,11366.63025,19909.0,6999.055,902.0,130.0,946.657188,5482.0,4013.24225,233.0,57.55
2026/6/6 19:00,210.0,1008.086839,5403.6125,17359.0,4544.8575,112.25,45.8,300.436768,1835.5,1713.4885,58.0,20.825
2026/6/6 20:00,14.0,1182.662544,1558.66925,7712.0,1759.2575,0.0,3.4,46.52775,192.25,491.93525,0.0,2.1
2026/6/6 21:00,0.0,991.022115,74.69975,1244.0,443.79,0.0,0.0,13.64739,0.0,24.34275,0.0,0.375
2026/6/6 22:00,0.0,535.875614,0.44925,574.0,212.6175,0.0,0.0,2.67058,0.0,0.0,0.0,0.2
2026/6/6 23:00,0.0,85.903354,0.0,493.0,212.1875,0.0,0.0,0.11105,0.0,0.0,0.0,0.1
2026/6/7 0:00,0.0,39.144759,0.0,433.0,0.0,0.0,0.0,1.55356,0.0,0.0,0.5,0.1
2026/6/7 1:00,0.0,10.882498,0.0,405.0,0.0,0.0,0.0,0.378025,0.0,0.0,0.0,0.025
2026/6/7 2:00,0.0,5.165526,0.0,417.0,0.0,0.0,0.0,0.179322,0.0,0.0,0.0,0.05
2026/6/7 3:00,0.0,11.784363,0.0,419.0,0.0,0.0,0.0,0.055632,0.0,0.0,0.0,0.05
2026/6/7 4:00,1.0,2.145122,2.50425,334.0,0.0,0.0,0.0,3.47397,0.0,206.2385,0.25,0.225
2026/6/7 5:00,20.0,168.533813,523.202,180.0,0.0,201.5,8.3,172.663812,37.5,1019.22725,70.5,7.275
2026/6/7 6:00,274.0,515.769346,3615.104,140.0,541.335,1206.5,62.3,708.696928,1127.0,2705.23925,323.25,41.5
2026/6/7 7:00,1096.0,688.58269,9663.265,2518.0,1935.25,2753.5,123.5,1480.810362,4668.0,4099.5695,530.25,111.1
2026/6/7 8:00,2103.0,970.928438,16617.5905,10916.0,3625.0975,2974.25,167.5,1988.02909,9439.75,5665.70775,709.25,194.15
2026/6/7 9:00,2956.0,1168.780068,23661.64025,15031.0,5737.24,3014.25,206.9,2417.187028,13341.75,7843.51525,814.75,261.225
2026/6/7 10:00,3604.0,1271.959104,28227.52775,17070.0,7840.7075,3343.25,234.9,2727.24257,15733.5,8940.67475,849.75,311.35
2026/6/7 11:00,4025.0,1379.838125,30632.9685,16867.0,9219.0925,3194.75,241.7,2844.529788,16906.75,8264.77475,985.25,330.425
2026/6/7 12:00,3935.0,1350.804154,32857.767,16232.0,10198.71,3410.5,242.5,2778.12617,17108.5,8701.656,998.25,311.25
2026/6/7 13:00,3912.0,1230.180349,33960.29925,16735.0,10776.8225,3038.0,244.5,2529.634198,16587.75,8532.79325,928.0,293.425
2026/6/7 14:00,3768.0,1069.914291,33792.11425,16461.0,10815.62,2951.5,236.4,2378.552892,15328.5,6814.38925,997.0,236.675
2026/6/7 15:00,3559.0,929.575953,32136.92275,15553.0,10336.6325,2537.75,220.7,2050.131115,13755.5,5849.43975,870.25,222.65
2026/6/7 16:00,2735.0,808.373203,28760.17725,15261.0,9307.79,2401.75,191.7,1571.70164,12195.75,5787.0545,798.5,187.625
2026/6/7 17:00,1903.0,793.26168,24152.77475,16440.0,8915.455,2077.5,177.9,1289.397752,9742.0,5052.60675,740.75,125.65
2026/6/7 18:00,950.0,565.726492,16625.9505,16729.0,9972.7425,874.0,129.9,987.441792,5336.75,3363.83475,342.25,56.7
2026/6/7 19:00,211.0,929.955993,8043.31325,15387.0,5416.73,144.0,40.9,312.647535,1725.75,1410.07925,63.5,15.925
2026/6/7 20:00,13.0,1052.682817,2253.581,8201.0,1881.96,0.0,2.7,44.417465,183.0,457.649,0.0,1.85
2026/6/7 21:00,0.0,937.685015,123.69925,1488.0,437.255,0.0,0.0,12.003148,0.25,21.85225,0.0,0.425
2026/6/7 22:00,0.0,781.872663,0.621,620.0,204.525,0.0,0.0,4.402648,0.0,0.0,0.0,0.375
2026/6/7 23:00,0.0,222.897179,0.0,604.0,207.3525,0.0,0.0,0.062038,0.0,0.0,0.0,0.15
2026/6/8 0:00,0.0,51.362141,0.0,595.0,0.0,0.0,0.0,3.439632,0.0,0.0,0.0,0.075
2026/6/8 1:00,0.0,10.195628,0.0,589.0,0.0,0.0,0.0,0.040245,0.0,0.0,0.0,0.075
2026/6/8 2:00,0.0,2.389221,0.0,588.0,0.0,0.0,0.0,0.09282,0.0,0.0,0.0,0.025
2026/6/8 3:00,0.0,0.463546,0.0,584.0,0.0,0.0,0.0,1.847902,0.0,0.0,0.0,0.1
2026/6/8 4:00,1.0,8.269213,6.914,581.0,0.0,0.0,0.0,6.60998,0.0,225.17725,3.25,0.25
2026/6/8 5:00,22.0,264.327264,913.03125,501.0,0.0,151.5,6.9,191.82864,41.5,1097.43675,143.75,7.05
2026/6/8 6:00,290.0,1130.25243,5282.03075,432.0,517.96,885.0,63.9,835.237255,1155.25,2978.0595,593.5,39.2
2026/6/8 7:00,1149.0,2279.146349,13614.24125,3248.0,1880.865,2344.5,153.4,1934.656565,4542.5,6104.32075,1250.75,114.825
2026/6/8 8:00,2339.0,3100.836725,24478.2175,13549.0,4300.6775,4037.0,258.6,2959.55287,9054.0,9054.9845,1722.75,210.625
2026/6/8 9:00,3482.0,3284.455332,33754.808,20927.0,7074.575,4884.25,335.7,3687.481242,12613.5,10496.03075,2061.25,290.6
2026/6/8 10:00,4412.0,3413.998974,40788.889,23801.0,9573.5025,5309.5,402.2,4113.15285,14881.0,10939.626,2220.25,333.05
2026/6/8 11:00,5010.0,3421.259062,44260.68275,23382.0,11570.955,5593.0,433.6,4130.185495,16425.25,10964.36075,2376.25,352.875
2026/6/8 12:00,5217.0,3401.444395,44837.90275,23280.0,12880.125,5586.0,407.7,4034.218718,17177.75,11558.59,2362.75,352.725
2026/6/8 13:00,5206.0,3371.952671,43263.70125,23508.0,13480.5925,5317.5,386.2,3879.27818,16972.5,9853.68025,2201.5,352.875
2026/6/8 14:00,4740.0,3368.709461,39380.731,22358.0,13201.8675,4408.0,399.0,3822.406772,16624.5,10512.18075,2103.5,339.45
2026/6/8 15:00,4055.0,3041.833352,32277.89225,20331.0,12370.6975,2955.0,331.6,3447.06115,15273.75,10290.6155,1789.25,293.15
2026/6/8 16:00,3185.0,2402.20726,24597.727,19636.0,10873.69,1591.75,311.5,3054.593687,12996.5,9875.24925,1423.0,229.4
2026/6/8 17:00,2059.0,1297.612432,16891.0645,20070.0,8832.96,764.5,245.8,2184.667042,9595.5,7419.874,957.25,144.225
2026/6/8 18:00,1001.0,681.66586,10422.32025,20853.0,6350.1825,309.5,140.8,1081.865342,5552.25,4333.21975,438.25,60.875
2026/6/8 19:00,233.0,1190.367603,4876.4075,17099.0,3752.79,63.25,47.4,311.109855,1790.25,1847.217,84.0,16.375
2026/6/8 20:00,15.0,1224.98466,1359.12525,8863.0,1537.825,0.0,3.3,36.853778,190.0,491.70925,0.25,1.7
2026/6/8 21:00,0.0,875.700628,67.29375,1721.0,435.9525,0.0,0.0,15.053818,0.0,28.7225,0.0,0.35
2026/6/8 22:00,0.0,432.590877,0.60575,755.0,218.65,0.0,0.0,2.86743,0.0,0.0,0.0,0.2
2026/6/8 23:00,0.0,48.636768,0.0,735.0,228.8225,0.0,0.0,0.916265,0.0,0.0,0.0,0.125
2026/6/9 0:00,0.0,25.201757,0.0,681.0,0.0,0.0,0.0,1.116212,0.0,0.0,0.0,0.1
2026/6/9 1:00,0.0,3.478627,0.0,627.0,0.0,0.0,0.0,1.106995,0.0,0.0,0.0,0.1
2026/6/9 2:00,0.0,2.136799,0.0,617.0,0.0,0.0,0.0,0.163015,0.0,0.0,0.0,0.1
2026/6/9 3:00,0.0,0.277055,0.0,616.0,0.0,0.0,0.0,0.057795,0.0,0.0,0.0,0.1
2026/6/9 4:00,0.0,23.301165,3.238,615.0,0.0,0.0,0.0,7.89579,0.0,265.1075,3.0,0.3
2026/6/9 5:00,11.0,250.710781,329.27225,567.0,0.0,131.75,6.4,198.559022,35.0,1108.525,165.0,9.7
2026/6/9 6:00,138.0,1040.340866,2100.03375,479.0,513.7825,934.0,43.8,794.184012,1092.5,2877.89175,645.5,42.775
2026/6/9 7:00,594.0,2224.570275,4899.741,2788.0,1949.1425,2624.5,120.8,1743.508835,4434.0,5567.7385,1318.75,107.85
2026/6/9 8:00,1271.0,3104.541633,8577.15125,11716.0,4743.0775,4203.5,227.8,2648.25664,8913.25,7972.384,1889.5,184.95
2026/6/9 9:00,1964.0,3291.718882,13474.37025,16698.0,8531.1375,5461.75,301.6,3241.854295,12502.75,10213.555,2283.25,256.525
2026/6/9 10:00,2512.0,3663.686554,20056.95625,18893.0,9371.25,5974.25,381.3,3608.65924,15113.25,10554.314,2459.75,307.85
2026/6/9 11:00,2631.0,3534.233494,25274.32325,20032.0,11324.225,5759.0,406.1,3756.250928,16750.5,10518.3605,2498.75,346.0
2026/6/9 12:00,2531.0,3496.756044,29139.285,21483.0,12401.3175,5857.75,430.1,3778.80292,17411.25,8978.65475,2388.25,349.35
2026/6/9 13:00,2129.0,3284.105229,31631.65925,21116.0,12642.925,5660.0,438.0,3662.49726,17257.5,8746.05875,2204.75,323.925
2026/6/9 14:00,1710.0,3302.17354,32824.084,20819.0,12613.8975,4934.25,429.8,3391.381552,16168.25,7676.12975,1853.5,279.25
2026/6/9 15:00,1292.0,3125.024073,32829.1105,20723.0,11944.965,4492.0,404.5,3073.669328,14652.75,5753.44725,1660.5,217.625
2026/6/9 16:00,948.0,2282.519006,28815.7005,19614.0,10644.4575,3596.0,336.6,2445.305368,12622.25,4683.095,1424.5,132.775
2026/6/9 17:00,635.0,1481.990843,22891.048,19767.0,9351.62,2468.25,244.3,1756.400302,9357.75,3477.24375,1044.5,62.275
2026/6/9 18:00,283.0,713.870469,15473.893,20535.0,7512.85,934.0,120.3,922.765108,5380.0,2297.193,418.5,23.6
2026/6/9 19:00,63.0,1128.116149,7719.27325,17599.0,4211.5125,120.75,40.1,256.645728,1729.25,1153.7995,80.0,6.025
2026/6/9 20:00,6.0,1206.502375,2446.7495,8668.0,1660.93,0.0,2.7,32.631178,170.25,437.661,0.5,0.675
2026/6/9 21:00,0.0,869.196081,194.0435,1795.0,454.74,0.0,0.0,13.311738,0.0,22.85675,0.0,0.1
2026/6/9 22:00,0.0,516.377581,0.83025,802.0,238.5725,0.0,0.0,3.76796,0.0,0.0,0.0,0.1
2026/6/9 23:00,0.0,101.058574,0.0,753.0,234.175,0.0,0.0,6.037008,0.0,0.0,0.0,0.1
2026/6/10 0:00,0.0,15.991914,0.0,737.0,0.0,0.0,0.0,1.157352,0.0,0.0,0.0,0.1
2026/6/10 1:00,0.0,2.790486,0.0,652.0,0.0,0.0,0.0,1.991992,0.0,0.0,0.0,0.1
2026/6/10 2:00,0.0,3.004432,0.0,631.0,0.0,0.0,0.0,1.613305,0.0,0.0,0.0,0.1
2026/6/10 3:00,0.0,0.363938,0.0,598.0,0.0,0.0,0.0,0.080902,0.0,0.0,0.0,0.1
2026/6/10 4:00,0.0,6.198995,7.40675,551.0,0.0,0.0,0.0,7.202485,0.0,209.94525,4.0,0.2
2026/6/10 5:00,4.0,253.58966,677.74025,530.0,0.0,182.0,6.1,181.160705,32.5,830.1145,165.0,5.05
2026/6/10 6:00,43.0,1137.574309,3891.20325,481.0,514.62,1043.75,48.2,684.98613,1035.25,2101.037,638.0,23.5
2026/6/10 7:00,196.0,2274.935672,9714.5525,2899.0,1977.13,2783.25,154.6,1416.823088,3908.75,3785.021,1354.75,47.725
2026/6/10 8:00,454.0,3024.116809,17246.493,11592.0,4757.7,4469.0,269.1,2177.266542,7729.25,5311.125,1900.75,62.625
2026/6/10 9:00,758.0,3409.141205,24606.36525,17734.0,8415.9225,5608.5,356.6,2861.957262,11187.75,6611.416,2295.0,105.075
2026/6/10 10:00,984.0,3752.759157,30011.5385,19047.0,10738.97,6005.75,416.7,3203.761195,13819.75,7798.33775,2509.25,163.3
2026/6/10 11:00,1206.0,3854.791385,32833.32,18859.0,10377.3625,6253.75,445.2,3327.598415,15599.25,8312.662,2543.0,196.7
2026/6/10 12:00,1329.0,3902.013133,33324.93125,19498.0,11160.2275,6125.25,447.4,3360.833378,16542.25,7488.84525,2491.75,204.45
2026/6/10 13:00,1268.0,3837.45128,31620.946,19756.0,11406.2375,5696.75,452.6,3398.547078,16401.5,6777.7575,2459.75,187.725
2026/6/10 14:00,1193.0,3821.796178,27984.127,19300.0,11598.2325,4926.25,433.6,3315.063262,15915.5,5694.35375,2210.0,192.125
2026/6/10 15:00,1061.0,3496.947263,24625.6035,18555.0,10826.6,4189.75,403.1,2940.255495,14197.25,4589.85675,1858.0,166.675
2026/6/10 16:00,755.0,2633.990426,21217.661,18283.0,9134.535,3441.25,337.7,2455.405198,11834.25,3469.36625,1406.75,127.9
2026/6/10 17:00,442.0,1521.240559,16685.81375,18403.0,8352.945,1953.0,233.1,1728.28214,8862.75,2521.83475,814.5,84.475
2026/6/10 18:00,191.0,747.483168,11196.34,18461.0,7735.5425,707.0,123.8,823.628625,5145.75,1590.4695,383.333333,37.2
2026/6/10 19:00,38.0,1114.868586,5801.52275,16169.0,4643.235,111.0,38.5,259.57764,1792.0,787.5045,81.5,9.7
2026/6/10 20:00,3.0,1206.198044,1850.244,9022.0,1866.6925,0.0,2.8,36.738608,207.0,266.4345,0.0,1.0
2026/6/10 21:00,0.0,847.885548,153.8,1796.0,481.7875,0.0,0.0,13.877302,0.5,25.595,0.0,0.225
2026/6/10 22:00,0.0,546.364029,0.2845,764.0,224.725,0.0,0.0,0.582877,0.0,0.0,0.0,0.1
2026/6/10 23:00,0.0,100.194878,0.0,642.0,225.7525,0.0,0.0,0.459388,0.0,0.0,0.0,0.15
2026/6/11 0:00,0.0,5.088152,0.0,629.0,0.0,0.0,0.0,0.024565,0.0,0.0,0.0,0.125
2026/6/11 1:00,0.0,7.031497,0.0,624.0,0.0,0.0,0.0,0.147858,0.0,0.0,0.0,0.1
2026/6/11 2:00,0.0,3.236807,0.0,624.0,0.0,0.0,0.0,0.054943,0.0,0.0,0.0,0.1
2026/6/11 3:00,0.0,0.712923,0.0,623.0,0.0,0.0,0.0,0.036758,0.0,0.0,0.0,0.1
2026/6/11 4:00,1.0,6.635525,2.7645,591.0,0.0,0.0,0.0,4.17623,0.0,166.885,5.0,0.125
2026/6/11 5:00,19.0,262.754137,555.182,535.0,0.0,197.75,4.2,52.72076,35.75,349.3865,160.0,2.675
2026/6/11 6:00,269.0,1148.16732,3704.76375,433.0,542.2575,1216.5,38.1,286.090838,987.5,763.499,604.75,23.75
2026/6/11 7:00,1045.0,2302.063228,9939.9385,2863.0,2251.7875,3143.5,111.3,904.530425,3716.75,1531.62475,1229.0,74.95
2026/6/11 8:00,1989.0,3312.375225,17910.42125,11544.0,5857.7575,5191.75,175.4,1826.90803,7528.25,2849.88375,1618.75,129.15
2026/6/11 9:00,2783.0,3797.510904,25698.4525,17138.0,10190.3975,6776.0,213.6,2816.747325,11046.0,4248.7915,1813.0,189.55
2026/6/11 10:00,3427.0,3706.874988,32185.8285,18728.0,12135.19,7784.5,282.8,3147.811255,13830.25,5805.29625,2015.25,244.85
2026/6/11 11:00,3872.0,3811.393562,36567.048,19300.0,11730.0275,7837.75,324.6,3190.908935,15708.5,6377.8475,2146.5,257.4
2026/6/11 12:00,4093.0,3669.582468,37728.072,20249.0,13274.755,7874.5,322.4,3156.12657,16345.25,6751.76475,2126.0,259.875
2026/6/11 13:00,3823.0,3264.04589,38654.7365,19980.0,13778.155,7384.0,285.4,3017.752108,16686.25,6862.104,2064.0,265.0
2026/6/11 14:00,3624.0,2979.592733,38056.12175,20494.0,13148.385,6798.0,269.5,2629.93982,15564.0,7057.62,1854.0,242.65
2026/6/11 15:00,3507.0,2507.226401,35359.436,20572.0,12345.8275,5663.5,240.7,1885.837678,14272.5,6298.19875,1380.5,175.075
2026/6/11 16:00,2911.0,1704.721187,30089.8665,19348.0,11318.7225,3965.75,218.0,1183.59748,11690.25,5358.497,1113.75,115.525
2026/6/11 17:00,2109.0,1002.115725,22899.4875,18163.0,11780.69,2545.5,167.0,810.55433,8573.0,4165.28375,767.5,81.125
2026/6/11 18:00,1133.0,699.949019,13989.03275,19298.0,8798.595,1095.0,113.7,468.586445,5245.25,2962.196,287.25,47.2
2026/6/11 19:00,275.0,1089.364429,6668.54275,16699.0,5063.84,214.5,42.2,185.00721,1838.0,1517.6575,53.5,20.45
2026/6/11 20:00,16.0,1155.594344,1854.64875,8600.0,1827.6525,0.0,4.2,40.614015,213.5,589.79425,0.0,3.275
2026/6/11 21:00,0.0,877.925865,109.20775,1684.0,485.305,0.0,0.0,13.121655,0.5,28.967,0.0,0.35
2026/6/11 22:00,0.0,408.951615,0.24525,759.0,226.2025,0.0,0.0,2.150628,0.0,0.0,0.0,0.175
